time,open,high,low,close,Volume
2020-07-10,0.8197000000000001,0.8197000000000001,0.7988999999999999,0.8037000000000001,216441.0
2020-07-13,0.811,0.813,0.7987000000000001,0.803,198350.0
2020-07-14,0.7995,0.8052,0.7923,0.8042,192988.0
2020-07-15,0.815,0.822,0.8125,0.817,172911.0
2020-07-16,0.8141,0.8174,0.81,0.816,96189.0
2020-07-17,0.811,0.8134,0.8054,0.8079,162893.0
2020-07-20,0.8049,0.806,0.7955,0.7965,137102.0
2020-07-21,0.799,0.805,0.7935,0.805,155450.0
2020-07-22,0.804,0.8054,0.791,0.792,146210.0
2020-07-23,0.7935,0.7985,0.7876000000000001,0.7971,175591.0
2020-07-24,0.7926,0.7933,0.759,0.765,234252.0
2020-07-27,0.746,0.747,0.7116,0.7116,255235.0
2020-07-28,0.715,0.7483,0.715,0.7417,322020.0
2020-07-29,0.728,0.733,0.6982999999999999,0.7207,354161.0
2020-07-30,0.7263,0.7409,0.7239,0.7302000000000001,345555.0
2020-07-31,0.718,0.7355,0.7102,0.725,344925.0
2020-08-03,0.732,0.7459,0.7305,0.742,234799.0
2020-08-04,0.758,0.762,0.7511,0.762,234993.0
2020-08-05,0.7587,0.7798999999999999,0.7567,0.7775,230438.0
2020-08-06,0.7776000000000001,0.7867999999999999,0.7684,0.776,262783.0
2020-08-07,0.773,0.7835,0.772,0.7806000000000001,263978.0
2020-08-10,0.7872,0.7945,0.7824,0.7824,178671.0
2020-08-11,0.7878999999999999,0.7888999999999999,0.7786000000000001,0.787,209054.0
2020-08-12,0.783,0.791,0.7825,0.791,174045.0
2020-08-13,0.7938,0.7996,0.7921,0.7983,144356.0
2020-08-14,0.7987000000000001,0.8034,0.7884,0.7935,188374.0
2020-08-17,0.7927000000000001,0.796,0.7816000000000001,0.7925,195848.0
2020-08-18,0.794,0.795,0.785,0.788,195165.0
2020-08-19,0.7888,0.7941,0.7861,0.793,137310.0
2020-08-20,0.7896,0.7931,0.7812,0.785,147705.0
2020-08-21,0.7852,0.7928999999999999,0.7828999999999999,0.7928999999999999,145073.0
2020-08-24,0.8011,0.8155,0.8011,0.8155,141150.0
